machine_id,cycle,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,RUL
1,42,0.8048423887092693,0.3368000737205377,-0.35030179832386943,-1.464029497122427,-1.4625159327958919,109
1,43,0.42039626466852453,0.08093004407460111,-0.1664401727036573,-1.3963713824538115,-1.230239388961251,108
1,44,0.8722929651368312,0.4072426462718469,-0.18332534283276206,-1.7642858615559434,-1.5042996515655203,107
1,45,0.889457760904176,0.23292596660434958,-0.07940837014938787,-1.3117266963542098,-1.314075431836662,106
1,46,0.9536709726799947,0.27373609702212626,-0.26732544928921403,-1.2501498168924883,-1.786570585591774,105
1,47,0.8096685636961417,0.27971546815709014,-0.357773248596753,-1.0847384735282857,-1.310953779274665,104
1,48,0.7405434791650232,-0.11774177699198371,-0.314045923146399,-1.046865816348497,-1.640055630534566,103
1,49,0.6604128883741436,0.30742467110907784,0.1122389365320793,-1.3070202635941808,-1.4301777678860879,102
1,50,0.7867211398048235,-0.006722552966363633,0.12071319709502211,-1.225771532769357,-1.6286055836193198,101
1,51,0.5963907308538563,0.06288973501277638,-0.098894666326329,-1.3465912314416264,-1.5281341351599618,100
1,52,0.7248347040948511,0.11397095607585009,-0.03772615370988782,-1.4734692566372247,-1.2820547542454925,99
1,53,1.288743698658404,0.2839866660793039,-0.37192321912271165,-1.666748923528749,-1.3229600114561186,98
1,54,0.8946644530987506,0.02793753243746817,-0.08410703331906709,-1.5096043145686564,-1.5881759212102768,97
1,55,0.6499136229935503,0.27383918714758526,-0.11109422392156104,-1.1999101812110509,-1.6624148840999977,96
1,56,0.8844731022944924,0.18143079737697254,-0.16488327743345466,-1.0988574487962681,-1.2616680480166615,95
1,57,0.746060984016524,0.416188341487894,-0.08463884450152967,-1.366809525112711,-1.644705288649799,94
1,58,1.0231097556366757,0.04459915233360183,-0.182601852255283,-1.2883025361561258,-0.9500684198710077,93
1,59,0.8612744253290737,0.2764190088732119,0.08811077382922684,-1.2563806222757965,-1.2182461335983241,92
1,60,0.4150391256701326,0.1021604490728035,-0.1504805499188571,-1.3380772520868858,-1.2307020647611568,91
1,61,0.7648815641617611,0.22655311241623569,-0.11873229691628871,-0.7512275589571891,-1.466823615056513,90
1,62,1.2267738849227245,0.2975361910346847,0.13485242107624218,-0.9144919127522368,-1.012955767770101,89
1,63,0.9594045001458941,0.4801664128366507,-0.13291178495237208,-0.788783086076282,-1.7177435078472882,88
1,64,1.2361555827818258,0.05877170259168677,0.1396249673574936,-1.114201043849492,-1.0651300736229585,87
1,65,0.7148238129479361,0.6196789528686186,-0.023117332464423778,-0.9656794207063067,-1.0929130387572108,86
1,66,1.1188565593035704,0.3870425246423253,-0.06010492185194455,-0.70964545208467,-1.1435799730159188,85
1,67,0.9116350873436883,0.3745802791120415,0.14625180288159512,-0.8908239385696558,-1.1471191843724118,84
1,68,1.2440981030205642,0.2887736655869289,0.28893595782686304,-1.089317740967733,-1.2739800053822505,83
1,69,1.0699804680803442,0.5420915302947316,0.10802376680915128,-0.885077060430114,-1.4252316245671606,82
1,70,0.9677232935711358,0.2600331564548138,0.21822838124652374,-0.7209875310437283,-0.7191503957167006,81
1,71,1.2406222374925269,0.08805577834798561,-0.20862621682053833,-1.0058983022848254,-0.7564061321916153,80
1,72,0.9413662289586517,-0.05277928594811258,0.07799515452215387,-1.2357496176315264,-1.231048790188649,79
1,73,1.0399616572553902,0.5280062837795572,-0.18556835418486262,-0.8312355566888187,-1.409776300743768,78
1,74,1.2927988655286464,0.2973977479272673,0.33026673440800763,-1.238055681359025,-1.2814876947791356,77
1,75,1.146859786190627,0.49025856529710954,0.2112671667277714,-1.0067305382519358,-1.1621756945455983,76
1,76,1.0525863188485778,0.7167421841017567,0.2792859240990652,-1.1433321757839932,-1.4549353602738009,75
1,77,0.7744944441875393,0.23506958910843676,0.4972188054936991,-1.2545522561397857,-0.9056256361065129,74
1,78,1.1257532691967023,0.682853041529143,-0.17601720476389943,-0.9102651255832995,-0.7749836610335602,73
1,79,1.5003001792091002,0.2604181161481279,0.20931828380829381,-1.2581370260235596,-1.1961168226213164,72
1,80,1.434315606866585,0.7481115330751809,-0.011656365430482271,-0.649829960736502,-1.0210872271787024,71
1,81,0.8636152949293242,0.6109208087475178,0.11324033357214885,-0.9512845240643358,-0.9787066256676613,70
1,82,1.5529583569902552,0.4136945455857155,0.027018353379440377,-0.8772861797231264,-0.5355317551831964,69
1,83,0.9443270333496081,0.9083994527188085,0.010791641322315287,-0.8313791943762159,-1.1595590663303112,68
1,84,1.028550137959449,0.8247092205644442,0.1509428950223272,-0.8766844121430145,-0.8696390203885557,67
1,85,0.6761107324371367,0.5769859650031407,0.31497985852632593,-1.104990336843471,-0.9124376626135913,66
1,86,1.2219628368219155,0.8494424484560168,0.3854121160456387,-0.8935942525719709,-0.8876539082922299,65
1,87,0.9990153952083649,0.3198508244113198,0.7832319398706642,-1.0360513580440582,-0.4350796732446654,64
1,88,1.5046819605589052,0.8551351074625207,0.6318377893667756,-0.9160499838546882,-1.0786915544058322,63
1,89,1.7910344612366393,0.31390949062105183,0.4378688566753642,-0.7830335418127142,-0.72847603664065,62
1,90,1.0886991341231682,0.3415653070219058,0.4556684480235554,-0.6607221986550604,-0.6527415461648935,61
1,91,1.2874344569182261,0.7989141025132367,0.8481279292768634,-0.713107810539272,-1.1444968859449476,60
1,92,1.120900919290035,1.1984311091670996,0.7100692511218052,-0.5368923111688185,-0.9457781906115785,59
1,93,0.984354681865224,0.40314370889130086,0.086011850371729,-0.816884231759788,-1.2364152394101628,58
1,94,1.5834853706144068,1.1065937578126088,0.4510120522805688,-0.5389351113928643,-0.7553692541458819,57
1,95,1.0976516399037681,0.4688523528847485,0.13919088455372,-1.0871812541577337,-0.44203342954141844,56
1,96,1.2511689482452146,1.2112945895045777,0.4456691333189423,-0.9679516329354394,-0.8031861998598859,55
1,97,1.639016955907949,1.157053271579602,0.5289524245238225,-0.5346856557889567,-0.5073254910279092,54
1,98,1.300457177392412,0.4395699174325554,0.38213528512248235,-0.11462140297157883,-1.2083269541420665,53
1,99,1.76339147948408,0.7110960324112321,0.7615316144647328,-0.490132159534136,-0.8952179360804388,52
1,100,1.854672197413088,0.9556911077443505,0.6725931939443224,-0.32172113293978566,-0.6082033136998979,51
1,101,1.2780424773464418,0.9041270992463685,0.8077028590560063,-0.5596875264170502,-1.064721998250601,50
1,102,1.3403528217079843,1.0640529911585235,0.20083302466909517,-0.24335933703051282,-0.6340973965828255,49
1,103,1.0865960705784676,1.2494156834748535,0.46142558159556435,-0.8199368518259127,-0.9392414117617156,48
1,104,1.8734833390681935,1.474197375121401,0.9713340801676025,-0.3802425496578466,-0.7622866217083006,47
1,105,1.4022988097564673,1.4382662730139164,0.6422106075530452,-0.39188277001009075,-1.0115748981926553,46
1,106,1.8033868265673008,0.8103677539897663,0.7368841386834268,-0.6409975092333621,-0.8135852879498848,45
1,107,1.3483122685886078,0.4755819794415822,0.7676475787362291,-0.6547430733976008,-0.17347055830820188,44
1,108,1.995048345559344,1.1745358880042291,0.8171981815644401,-0.8534631608170969,-0.8782903272454212,43
1,109,1.109439387812487,0.5809564859595108,0.5795357865091786,-0.46132900641526925,-0.988836227647425,42
1,110,1.6838373111313243,0.28618453160740515,0.3113793587726052,-0.45565961068762134,-0.5486910975377621,41
1,111,2.2067198676247197,0.5192305511516415,0.6922957417138731,-0.5944105717070864,-0.9579007127618485,40
1,112,1.476772834073037,0.7533006389940453,0.32064433295056927,-0.6105134186343116,-0.8575764471921827,39
1,113,1.5436671718534645,0.6468166949231337,0.8579464010856653,-0.11310830865172491,-1.111852591947174,38
1,114,2.113345541322609,0.850980542224715,0.9890061368313833,-0.1170033379092308,-0.17267831120328703,37
1,115,1.0939605757582722,0.5100957227133752,0.5192021344822069,-0.5866011081784862,0.2857692156982103,36
1,116,1.8876052417593243,0.8280509267756586,1.0829199573600081,0.08541074095093892,-0.5758684091504104,35
1,117,1.8609824941678361,1.504908639401162,0.9602450482337471,-0.19722963324113485,-0.8824354939461064,34
1,118,1.721157747621472,1.369248429781213,0.48449603601922636,-0.14982614509193923,-0.29781186253501457,33
1,119,1.1533140228370122,0.783990575068806,1.2269069138101099,-0.5307153451564715,-0.38574914905950897,32
1,120,1.8591573108595167,0.5617559427368399,0.8020290478660052,0.1226233719226104,-0.6669676468336055,31
1,121,1.9656210259531455,1.0634803613004085,0.4562391450561685,-0.602950130977992,-0.7114899330582265,30
1,122,1.7923007374528293,0.7087150610226404,0.7075952672512539,-0.7494676746661211,-0.09649161435010135,29
1,123,1.8685799981418463,1.3968036337176852,0.4626280310892941,-0.8495396409110509,-0.6933989722871903,28
1,124,1.8504207545541234,0.7550586650155965,0.4742518596331642,0.41261025976337595,-0.26576075133376686,27
1,125,1.6567742474146585,1.3861237420467694,0.4654688202258456,-0.8692508890895553,-0.4507323349342012,26
1,126,1.4247151503236029,1.6510493099690267,1.2145748467161097,0.2926262805526122,-0.007546060605374567,25
1,127,1.1446945677931875,1.8216300707922062,0.9668249855976375,0.016947425656557557,-0.5435359626410261,24
1,128,2.1238183944264653,1.390341742470711,0.9763688364447354,0.3056762737100629,-0.3529645720186605,23
1,129,2.019459954165948,0.9011007971430074,1.129327319944354,-0.42749262907631264,-0.4866039769942607,22
1,130,1.6752315628497052,0.8070466739675263,0.7057606907570119,0.0702752309673402,-0.1541343605551471,21
1,131,2.0931604934910393,0.9505211717172223,0.6701520918474438,-0.25916187064848967,-0.3457307367300076,20
1,132,2.2237022553393166,1.8198605529986518,0.39490849492931523,-0.5042508365590376,-0.887825000669335,19
1,133,1.2650681918459388,1.5913453919706642,0.8920512445612747,-0.7044970029093085,-0.5509277659357059,18
1,134,2.1018266653177125,1.556761133577414,0.5486848217955971,-0.21978038194963107,-0.9049594275286642,17
1,135,2.3697039094895245,0.8002598374513096,0.9670893330374588,-0.40337728662636757,0.3991718995192242,16
1,136,2.0854815483901454,1.4555542604204321,1.6788571405961625,-0.6046919217162832,-0.6825434369539286,15
1,137,2.3317408021400157,0.9226579087467436,1.6842841683400493,-0.3514539379172242,0.07099556165493666,14
1,138,2.3177028247037335,1.0879124005097722,0.8048988335466072,-0.7430312853993638,-0.2089602683802913,13
1,139,1.9077516582766096,1.0600061934864287,1.75381401538729,-0.36661166948766427,0.10633112474326041,12
1,140,2.0233529200056024,0.9797506707170134,0.36987331649109834,-0.6587836384191933,0.16614796634818563,11
1,141,1.608715067343239,1.368684597327963,0.5636905726924947,0.634690929829629,-0.6649759183885556,10
1,142,2.0728248593716874,1.8456204528221571,1.2557195128694938,0.1287694409497907,0.1682615769126925,9
1,143,1.8372205735551728,1.5472749933914387,0.8674956760641568,-0.12650616996097533,-0.7335667164291056,8
1,144,1.4157760413081735,2.2616889655839936,1.686483180636237,0.08408726410570294,0.2942424577407305,7
1,145,1.4395019045462398,1.6678056042751535,1.3685317653369307,0.25982718114069325,-0.7076946551397059,6
1,146,1.9204866320063736,1.2685124580397573,1.156409598971748,0.17674757920591141,-0.08043509791966667,5
1,147,1.867010649382046,1.8459631708253557,1.4481683127464475,0.4039436953219723,0.17412926043965737,4
1,148,2.9094471003979745,1.593598865711772,1.6749032037420168,-0.2401678297465367,0.5099695146034577,3
1,149,1.7550751325489045,1.4440183094840255,0.7752277245988649,-0.488333163439839,-0.6285077053129347,2
1,150,1.6442370005822147,1.5972751831708625,0.9869780777375937,0.2695528472190758,0.1281122303295641,1
1,151,2.8374469211689997,1.0481540149234543,0.6998699572470987,-0.5127122753531037,-0.50443747091142,0
2,1,-0.54529184143038,-0.09864113260268934,-0.5158169579750296,-0.2856830258575398,-1.4639660443113716,150
2,2,-0.8617475390799938,-0.00536183191077046,-0.4318432075460795,-0.046922636388972684,-1.4158793419060092,149
2,3,-0.7039925575848006,-0.030836796563036378,-0.6419493996088723,-0.12535230681150727,-1.2212201870991362,148
2,4,-0.5554531021643583,-0.09521989861555001,-0.40562085578522256,-0.2003904757824574,-1.267004540457378,147
2,5,-0.6982539417795913,-0.11683805484590042,-0.32085366618776273,-0.16003861927700072,-1.3284970781665852,146
2,6,-0.9487792346437385,-0.08421053533147534,-0.3919634616183697,-0.13580440383432543,-1.411318361470938,145
2,7,-0.43126903954238355,-0.06923574900208333,-0.5176957224107644,-0.12672674013882368,-1.2967000603491723,144
2,8,-0.619441848732311,-0.04952756663751382,-0.4009722524059249,-0.06629163958065708,-1.371407642440582,143
2,9,-0.4948554806034974,0.24846875048456074,-0.36534648020094235,-0.06946687476678434,-1.3938214226234211,142
2,10,-0.5372663796191715,-0.0680176069718448,-0.3830286929691673,0.18265522116299648,-1.4812954284027393,141
2,11,-0.34659540830332564,-0.20954529334940675,-0.3319454312299544,-0.08018200706560821,-1.3474929848962114,140
2,12,-0.5761040699086029,0.0012327560861167635,-0.35185830218836656,0.03676936925390178,-1.3560004424573155,139
2,13,-0.6424729872947114,0.15425656151890543,-0.2866563974443586,-0.1954270311545907,-1.3194120254339987,138
2,14,-0.45335637124149997,0.022649143053127048,-0.47302210571271397,0.15985536611918205,-1.1507571850041447,137
2,15,-0.38659753707204886,0.07773664808759798,-0.29739876981335467,0.09927112226889578,-1.1016652356363184,136
2,16,-0.4808923336861269,-0.048263653998583816,-0.09098107171831395,0.07563854144750747,-1.264984066929981,135
2,17,-0.47747191674803424,-0.06887333371088311,-0.4918495894358069,0.07411587554625979,-1.2726356935997427,134
2,18,-0.44041053029444294,0.011710818593933884,-0.11727432008846217,0.19287158551080924,-1.2797346932296738,133
2,19,-0.34228027102385944,-0.1783364601579377,-0.13202588830969533,0.03804477345793469,-1.1862477107881968,132
2,20,-0.5795063922234208,0.20321357661531853,-0.25947752231273813,-0.04532038143780016,-1.2835797008832461,131
2,21,-0.36763351930526644,0.22415724358373787,-0.37376841069544475,0.20466135582390865,-0.8162950436134996,130
2,22,-0.4245019091922988,0.21740652868412222,-0.23138837071963356,-0.17154271538708354,-1.5814255952866554,129
2,23,-0.3932274338446541,0.1788521862537346,-0.1602531593751455,-0.06226479765807598,-1.0702949051090014,128
2,24,-0.5078135184918429,0.10164090775498812,-0.3421232546832452,-0.26058102704963937,-1.203517819773442,127
2,25,-0.3229054808116749,0.05802797825449029,-0.42411469047537464,0.12098020993662932,-1.0475522221095934,126
2,26,-0.23448181034383836,0.16721725077055957,-0.08151499746097243,0.2177681262414633,-0.9177380472480609,125
2,27,-0.4015806043594847,0.15100674049685364,-0.004608042554208881,0.14285471358094226,-1.1769663540776611,124
2,28,-0.26148812978690567,0.4828167650770482,-0.38474051797438485,0.21020346179071323,-1.0572983363128756,123
2,29,-0.22654100932391652,0.4504000723530287,-0.2315261533264773,0.19858192968413232,-1.0230725178710058,122
2,30,-0.265298861360202,0.13523899036913556,0.22608845433838493,0.30056167845917137,-0.9584024556827975,121
2,31,-0.46808483101332915,0.3996302440703997,0.29412654561632395,0.17935286401087103,-1.0205681948164735,120
2,32,-0.42081946626199446,0.18734333008262297,-0.18438291350867136,0.1413577210822242,-0.8170113674050767,119
2,33,-0.39675237748194614,-0.14668789927567466,0.11305667843813352,-0.028686420380961926,-0.8185684357816758,118
2,34,-0.2476597825850483,0.2406590288270934,0.24263301363620096,0.033143398226554335,-1.0260793209525396,117
2,35,0.007848417521531214,0.2805635905137578,0.059207047486968346,0.010551171658713483,-0.6995223320881875,116
2,36,-0.10838309099725338,0.5061877764330946,0.057834416561469114,0.13982794891274292,-1.0382325359435105,115
2,37,-0.1842061050704937,0.018215069717349704,0.21250462812518278,0.5406295743676567,-0.8551403120498207,114
2,38,-0.12443337732872727,0.5348541018781348,-0.05517629859685955,0.22217437975181462,-0.975512674382505,113
2,39,-0.3419701862457099,0.2937877468544179,0.13092410278415764,0.2882529545482268,-0.6915393624325585,112
2,40,-0.13396118059015286,0.5612168070172487,-0.2065500402289639,0.14619086693957298,-0.9959512557351345,111
2,41,0.15785405041927203,0.5290991962273126,0.04116458500332646,0.3954069045890841,-1.1759044344183949,110
2,42,-0.17365434798825702,0.4536575008069138,-0.00016710873746950914,0.1699216953655451,-0.8199287373138315,109
2,43,-0.018235316904442012,0.6253675031835947,0.4156968004807884,0.5694279843394751,-0.3293598190344647,108
2,44,-0.2659911378664605,0.44345985028965296,0.06868491437196121,0.107751318248008,-1.075761943209826,107
2,45,0.09323185556562513,0.6189724543722388,0.32687615083978183,0.2575772888821392,-0.48955820571720654,106
2,46,-0.19970646401519487,0.24057954396226877,0.45265142178692175,0.42198300457079363,-0.7903070891068954,105
2,47,0.1070482040835122,0.1207261151075617,0.2908515199015598,0.08485651815145581,-0.7535785010897449,104
2,48,-0.28358925676776947,0.6732293116602467,0.20571448527062627,0.4620934880098978,-0.7255264541995259,103
2,49,-0.0490708218696871,0.3776818477600722,0.04100694029596149,0.5881416043868353,-0.922073369906051,102
2,50,-0.1951996019894483,0.11591511243197837,0.27555934113787456,0.8338480805576348,-0.702025583784158,101
2,51,-0.05264545591959161,0.39401586593972554,0.2586530471860445,0.3618723267124583,-0.5788154044740796,100
2,52,0.29440864137560535,0.5174777405863753,-0.08039652957615905,0.41343112393480885,-0.8363252827353032,99
2,53,0.15860096796155507,0.5054492168621247,0.35179960871832455,0.5142212852695566,-0.7501792345703061,98
2,54,0.16064277061908075,0.7037044756990158,0.17044701253775066,0.44811661539197467,-0.4024151944512336,97
2,55,-0.013566195211263676,0.7692629485764557,0.12822730227429985,0.5555296465262735,-0.606584617916058,96
2,56,0.12219354724114743,0.7628903740715895,0.504137692927476,0.610076139071035,-0.7089793213796983,95
2,57,0.1522661418913978,0.616178116469302,0.011929162358790615,0.6480107072986154,-0.43188422403792676,94
2,58,0.09710139632435079,0.46982235667198624,0.16961149796399136,0.5307609515877458,-0.4967083087323434,93
2,59,-0.2032013394437988,0.4012885067511548,0.41289116553959915,0.02135975344108686,-0.41769541430314694,92
2,60,-0.12061513107207125,0.6929250178239952,0.4836229760055289,0.8027990807356218,-0.9388106739497262,91
2,61,-0.020396619810040408,0.6259623131945571,-0.035728773819279955,0.7532833864408734,-0.6208201956246395,90
2,62,-0.2067877862143743,0.27704725467226266,0.505077164673327,0.5706909306256687,-0.6057250920245683,89
2,63,-0.13204836648539994,0.7242258510649024,0.35175221223329667,0.7182975414028452,-0.3676157641497609,88
2,64,0.6451893685282236,0.582827339306977,0.6167121572100708,0.6985425415238156,-0.8959059220002714,87
2,65,0.2635375965239468,1.0226152488190554,0.2741620893018219,0.7031440469979959,-0.8615254966879186,86
2,66,0.44811492791142676,0.6874046373116913,0.5427274680920243,0.3293927680218197,-0.5298683238185246,85
2,67,0.3495754402650083,0.3825899066505184,0.797466595487944,0.7212100788688783,-0.6730544360030624,84
2,68,0.3494635403880492,0.9656514123218913,0.6758044648466801,0.425313951539337,-0.5158951850972259,83
2,69,0.47588812478917547,1.1022185750427413,0.4382337499712982,0.703654825653632,-0.4027029497413468,82
2,70,-0.16041092901924192,0.3265767527532132,0.6113355992503755,0.48654224440518223,-0.30687202762532256,81
2,71,0.42696657326641374,0.9115875208488808,0.2879118102899718,0.8079822646244104,-0.3933390337524913,80
2,72,-0.11064900616792861,1.053056542840503,0.8666504878571218,0.8615081952116516,-0.03811258992811258,79
2,73,-0.15786907704252928,0.5538829642255146,0.5445876053541666,0.7925854392381323,-0.27180485811056454,78
2,74,0.26283175655465724,0.6869779585892501,0.5124823106197265,0.8307534070939586,-0.43197061462268965,77
2,75,0.39831972390055864,0.5233662609344523,0.26325647480826964,0.6986742722687461,-0.38367240448688855,76
2,76,0.09989604835238249,0.9778274342474017,0.3987031902085262,0.7665571513765415,-0.49030039022315536,75
2,77,0.6619195424606137,1.0266507125633104,0.5635649332089067,0.5005519214498754,-0.29971491708768455,74
2,78,0.11950662298326738,0.7383572866719841,0.45131331027385363,0.9305339504127854,-0.24866382638423806,73
2,79,0.49681401193545066,0.9634343515907738,0.8106811587873437,1.0637567347176238,-0.3356606365153099,72
2,80,0.015097318700014458,0.8179570278119457,0.8442496547214762,1.139681459567715,-0.2760034898771809,71
2,81,0.48232836109518873,0.8574614135713762,0.4052894582769155,0.851781609196878,-0.045507153144082574,70
2,82,0.16914516355932432,0.8011846009843244,1.004075936461704,0.443492294195498,0.11330192907457871,69
2,83,0.5616506442746217,1.078262341507759,0.7981869771188842,1.1462503912004807,-0.7052810843585768,68
2,84,0.9377299156203743,0.6537336140482454,0.7824272402903548,1.0976730701151327,-0.15541709895278713,67
2,85,0.18267188850163973,1.2918126143900075,0.847174159603116,1.2177569703756215,-0.026502683393718404,66
2,86,0.6477382572558155,0.5068606220426005,0.46174473812878214,1.1681950261075902,-0.477025081121116,65
2,87,0.061786170837554236,0.9738875101952951,0.3612816626203253,1.078690123062126,0.22934224194591818,64
2,88,0.6803884562816459,1.135882678605069,0.8399760928176887,1.0226563154004338,-0.12099187825330057,63
2,89,0.6183593846338954,1.2167640784774856,0.3934814532225989,1.2395747764069587,0.15379998985090085,62
2,90,0.6892798225018406,0.8665603868874122,0.9984673922993547,1.1068350339632167,0.21273914776503233,61
2,91,0.6549153641864127,1.3539494766276952,0.5269413727858167,1.26031902447363,-0.10059754722718522,60
2,92,0.4606880991458036,0.955688625408895,0.4394991900382402,0.9846759099449431,-0.2743137568981548,59
2,93,0.5176108765527834,1.0232813145119484,0.8798402120264168,1.0232691668964917,-0.06555851887079223,58
2,94,0.7208942717354359,0.8010404228081738,0.8350834566550664,0.8523611665228565,-0.31333493128700396,57
2,95,0.941977264880606,1.0109890078392636,1.2172807988223744,1.3242303856987132,-0.3023101189994475,56
2,96,0.7283881945256349,1.32617810688879,1.095848031524492,1.4833124217918834,0.4110096927512315,55
2,97,0.26456568531114383,1.211249882071186,0.40296498168070316,1.230170723466758,0.16647729137418066,54
2,98,0.6734890959895032,1.2246189264613427,0.8066721344438177,1.5000131351501433,0.33328807470680444,53
2,99,0.36329256328099424,1.3378750262784067,1.2141391218443007,1.089621655025084,0.10883231391011729,52
2,100,0.6502687546397182,1.421873719956409,0.2580728507565307,1.5288505488729236,-0.15902110035318523,51
2,101,0.2947073084726492,1.1437811163300526,1.2797395511438532,1.4804788147769938,0.023151006757694693,50
2,102,0.23776909212009156,1.0982343075164052,0.7640430420112175,1.2013912061045404,-0.5698887642606935,49
2,103,0.992185835634927,0.7614568620983844,1.255711409361529,1.3498928490289708,-0.13981213061299014,48
2,104,0.43694433779320585,1.5500790755388485,0.9690890075875996,1.121165755873737,-0.030295639044563522,47
2,105,0.19554034071721882,1.255283271349911,1.1337073416138208,0.6360082755519757,-0.011693989692606583,46
2,106,0.9065928983122279,1.232120334022569,1.0999296149610311,1.4592319950075323,-0.1572112825348106,45
2,107,0.6367864814744524,1.1049138377042966,0.6084747920808601,1.5826004279911583,-0.6023040017858661,44
2,108,0.9510856209367794,1.1220951736920508,1.2563370763649082,1.4482936424590955,-0.29769021683244945,43
2,109,0.5157303765794342,0.9019082056497406,0.5536685431893188,1.6449123469191904,-0.4430224971025751,42
2,110,0.2109154915418995,0.9439889514649873,1.398837298384402,0.9824053214126953,0.14828755771632754,41
2,111,0.3053439708022096,1.5157224208210482,1.0020577332224625,1.6260445281419285,0.4909540780323377,40
2,112,0.8920157193170934,1.2216623300646203,0.9442381942490026,1.4864850431547683,-0.12656226034444773,39
2,113,0.7657053673464326,0.8676715247531682,0.8317938093994701,1.6667133309977893,0.43953448064096884,38
